product_code,product_description,sbu_code,sbu_description,business_field_desc,business_field_code,business_unit_code,business_unit_desc
SIA-21218-1KG,BETA-TRI-CALCIUM PHOSPHATE,778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-427985-1KG,"POLYETHYLENE, HIGH DENSITY, MELT       &",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-428043-1KG,"POLYETHYLENE, LOW DENSITY, MELT INDEX 25",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
100519.2501,PERCHLORIC ACID 70-72% FOR ANALYSIS EMSU,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
101047.1000,ALUMINIUM POTASSIUM SULFATE DODECAHYDRAT,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
101125.1000,AMMONIUM BROMIDE FOR ANALYSIS EMSURE,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
101512.0025,SILVER NITRATE FOR ANALYSIS EMSURE,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
102406.0080,"SODIUM CHLORIDE VOLUMETRIC STANDARD, SEC",533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
104727.2500,ISOOCTANE FOR ANALYSIS EMSURE®,736,Classical Solvents for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
104864.0500,POTASSIUM DICHROMATE FOR ANALYSIS EMSURE,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
106404.1000,SODIUM CHLORIDE FOR ANALYSIS EMSURE,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
107687.0250,SUCROSE (SACCHAROSE) FOR BIOCHEMISTRY,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
110006.0001,NICKEL TEST 10 - 25 - 100 - 250 - 500 MG,519,Rapid Chemical Testing,Analytical Chemistry & Solvents,C45,LR2,Chemistry
150981.0001,LISPHER60 RPselB 5MYM CART125-4,540,HPLC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
170313.0100,COBALT ICP STD. 1000 MG/L 100 ML,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
807488.1000,POLYETHYLENE GLYCOL 1000 FOR SYNTHESIS,480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
821959.0500,BENZENESULFONAMIDE FOR SYNTHESIS,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
822324.1000,"1,2-PROPANEDIOL EMPLURA® 1 L",736,Classical Solvents for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
"['AAWG0250C', 'aawp04700', 'HAWP04700', 'GSWP04700', 'HAWP02500', 'SLHA033SS', 'SMWP04700', 'VSWP02500', 'VSWP04700', 'SLGS033SS']",MCE .22UM WH PL 47MM 100/PK,605,Analytical Workflow Tools,Cell & General Workflow Tools,C09,LR4,Biology
"['UFC203024', 'UFC501024', 'UFC501096', 'UFC503008', 'UFC505096', 'UFC805008', 'UFC810096', 'UFC900324', 'UFC910008', 'UFC910024', 'UFC200324', 'UFC205024', 'UFC503024', 'UFC503096', 'UFC505008', 'UFC510024', 'UFC510096', 'UFC800308', 'UFC800324', 'UFC801024', 'UFC810008', 'UFC900308', 'UFC903008', 'UFC903024', 'UFC903096', 'UFC910096', 'UFSC050SL', 'UFSC20001', 'UFC500308', 'UFC500396', 'UFC501008', 'UFC800396', 'UFC801096', 'UFC803008', 'UFC805024', 'UFC201024', 'UFC500324', 'UFC505024', 'UFC510008', 'UFC801008', 'UFC803024', 'UFC810024', 'UFC901008', 'UFC901024', 'UFC905008', 'UFC905024', 'UFSC05001']",Amicon Centrifugal 4ml 10K NMWL 8pk,687,Concentration & Separation,Molecular Reagents & Tools,C61,LR4,Biology
['MAB4234'],"WILMS TUMOR, MSX 6F-H2-100UG",696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
"['SIA-D0697-500ML', 'THE-11995065', 'THE-21063029', 'SLM-120-B', 'THE-10565018', 'THE-11965092', 'THE-12100046']","DMEM w/ high Gluc, L-Glut, NaHCO3, 500ml",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
"['21545', '371963-1MG', '540411-25MG']",IHC SELECT CITRATE BUFFER pH6.0 10x250ML,69E,Electrophoresis - WB,Molecular Reagents & Tools,C61,LR4,Biology
"['S2GPU02RE', 'S2GPU05RE', 'S2HVU02RE', 'S2GPU11RE', 'S2VPU02RE', 'SEGPU0545', 'S2GPU10RE', 'S2GVU10RE', 'S2HVU05RE', 'SCVPU02RE']","Stericup E-GP 500mL PES .22um, 45 mm",689,Cell & Screening Tools,Cell & General Workflow Tools,C09,LR4,Biology
SIA-130109-250G,"2-NAPHTHOL, 98%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-19123-10MG,"NILE RED SUITABLE FOR FLUORESCENCE, BIO&",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-228680-5G,SODIUM DIETHYLDITHIOCARBAMATE TRIHYDRAT&,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-305553-25G,"SODIUM POLYPHOSPHATE, CRYSTALS, +200 ME&",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-311413-100ML,"PERCHLORIC ACID, 60%, A.C.S. REAGENT",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-379212-100ML,"Hexamethyldisilazane, ReagentPlus(R), 99",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SUP-43011-5ML-F,L-HISTIDINE HYDROCHLORIDE SOLUTION,530,Endogenous Metabolites And Natural Products,Reference Materials (RM),C47,LR2,Chemistry
SIA-54802-50G-F,"1-HYDROXYBENZOTRIAZOLE HYDRATE, >=97.0&",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-56822-250ML,IMMERSION OIL FOR MICROSCOPY,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-85529-1KG,"D-SORBITOL, BIOULTRA, >= 99.0 % HPLC",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-95137-50G-F,"1-Butyl-3-methylimidazolium bromide, > &",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-A1645-100G,"AMMONIUM PHOSPHATE MONOBASIC, REAGENTPLU",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-A6964-500ML,SOLUCION DE ACUTASA,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-A7410-1G,AMILORIDE HYDROCHLORIDE,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-A92775-5G,"ARSENAZO III, CALCIUM-SENSITIVE DYE",790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-A9878-25G,"4-AMINOBENZOIC ACID, REAGENTPLUS(R), >=9",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-E2129-10G,EVANS BLUE,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-F3879-100MG,FIBRIN¿GENO DE PLASMA HUMANO,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-G5516-500ML,GLYCEROL MOLECULAR BIOLOGY REAGENT,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-G6423-10MG,CLORHIDRATO DE GEMCITABINA,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-G9259-100UN,A-GLUCOSIDASE TYPE V FROM RICE,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-H3149-10KU,HEPARINA S¿DICA,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-L4509-25G,SULFATO DE SODIO Y LAURILO,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-L4777-3G,LIPASE ACRYLIC RESIN FROM CANDIDA ANTARC,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-P2191-5G,"POLY(D,L-LACTIDE-CO-GLYCOLIDE), LACTIDE&",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-P6140-5KU,PEROXIDASE TYPE X FROM HORSERADISH,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SUP-PHR1330-5G,MONOBASIC POTASSIUM PHOSPHATE,531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-R6148-25ML,RNASE SOLUTION,710,Molecular Prep & PCR,Molecular Reagents & Tools,C61,LR4,Biology
SIA-SAB4502011-100UG,ANTI-INOS ANTIBODY PRODUCED IN RABBIT,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
SIA-SML1787-25MG,SINENSETIN,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-T7505-100G,TETRAMETHYLAMMONIUM HYDROXIDE*PENTAHYDRA,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-T8003-500MG,TRYPSIN TYPE I FROM BOVINE PANCREAS,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-T8691-100G,TAURINA (ACIDO 2-AMINOETANOSUL,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
171375-100MG,"Amphotericin B, Streptomyces 1PC x 100MG",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
217274-250GM,"Carboxymethylcellulose, Sodi 1PC X 250GM",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
344281-5MG,"Forskolin, NKH477 1PC X 5MG",698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-X2628-10UG,XESTOSPONGIN C,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-X4626-500MG,"XTT SODIUM SALT BIOREAGENT, SUITABLE FOR",768,Specialty Cell Culture,Cell Biology Reagents,C17,LR4,Biology
101719.1000,BARIUM CHLORIDE DIHYDRATE FOR ANALYSIS,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
102382.1000,CALCIUM CHLORIDE DIHYDRATE CRYST. P.A.,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
102401.0060,"BENZOIC ACID VOLUMETRIC STANDARD, SECOND",533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
106076.0025,METHYL RED (C.I. 13020) INDICATOR ACS,737,Safety & Essentials,Analytical Chemistry & Solvents,C45,LR2,Chemistry
109446.0500,BUFFER SOLUTION PH 5.00 PH 5 500 ML,533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
125034.0100,COD Standard Solution 8000 mg/l,529,Mobile and Photometry Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
807383.0100,LEAD(II) CHLORIDE ANHYDROUS FOR SYNTHESI,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
822021.0500,"2,6-DI-TERT-BUTYL-4-METHYLPHENOL FOR SYN",650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-278726-5G,TETRAAMMINEPLATINUM(II) NITRATE,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-298212-50G,"COPPER(I) THIOCYANATE, 99%",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-522376-1L,"POLY(DIALLYLDIMETHYLAMMONIUM CHLORIDE),",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-A6376-10G,N-ACETYL-L-TRYPTOPHAN,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
100012.1000,ACETONE ECD FID SUPRASOLV 1 L,526,Solvents Instrumental Analysis,Analytical Chemistry & Solvents,C45,LR2,Chemistry
105927.0100,MANGANESE(II) CHLORIDE TETRAHYDRATE FOR,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
108122.0005,BROMOPHENOL BLUE INDICATOR PH 3.0-4.6 AC,737,Safety & Essentials,Analytical Chemistry & Solvents,C45,LR2,Chemistry
108379.0250,TRIETHANOLAMINE GR FOR ANALYSIS,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
108487.5000,UREA GR FOR ANALYSIS ACS 5 KG,529,Mobile and Photometry Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
109990.0001,SILVER NITRATE SOLUTION FOR 1000 ML C(AG,527,Analytical Technologies,Analytical Chemistry & Solvents,C45,LR2,Chemistry
170314.0100,COPPER ICP STANDARD TRACEABLE TO SRM FRO,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
170369.0100,ZINC ICP STANDARD TRACEABLE TO SRM FROM,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
543833.0250,Sodium acetate trihydrate fo 250 G,524,Organic Analysis & Sensorics,Analytical Chemistry & Solvents,C45,LR2,Chemistry
802295.0005,4-CHLORO-3-METHYLPHENOL FOR SYNTHESIS,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
818823.0100,SODIUM BOROHYDRIDE (TABLETS) FOR SYNTHES,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
['MAB8257'],"INFLUENZA A, MSX A1 - 100UG",640,Diagnostic Bulk and Custom (CF),Critical Raw Materials,AS5,LA4,Diagnostics & Regulated Materials
"['05-724', '05-419', '16-224']",ANTI-MYC  TAG    200UG,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
USP-1342106-100MG,INSULINA HUMANA,531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-134368-1L,"1,2-PROPANEDIOL, REAGENTPLUS, 99%",480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-151076-100ML,"9-BBN, 0.5M SOLUTION IN TETRAHYDROFURAN",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-214981-100ML,"DIISOBUTYLALUMINUM HYDRIDE, 1.0M SOLUTIO",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-215589-500G,"AMMONIUM PERSULFATE, REAGENT GRADE, 98%",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-229296-25G,"INDIGO, SINTETICO (AZUL A LA CUBA , No.",790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-23479-1KT-F,"NITRITE/NITRATE ASSAY KIT, COLORIMETRIC&",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-249599-25G,"OCTYL ETHER, 96%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-289957-500G,"DODECYLBENZENESULFONIC ACID, SODIUM SALT",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-34198-100MG,"RACTOPAMINE HYDROCHLORIDE, VETRANAL",531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-361798-4x25ML,"LITHIUM DIISOPROPYLAMIDE, 2.0M SOLUTION&",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-450960-1G,"LUTETIUM(III) CHLORIDE, ANHYDROUS, POWD&",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SUP-46417-100MG,FLUMETHRIN,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
AVA-850359C-25MG,16:1 (DELTA 9-TRANS) PC,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
AVA-880151P-1G,DMG-PEG 2000,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-909769-50MG,FOLATE-POLY(ETHYLENE GLYCOL)-B-POLY(LAC&,780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-94335-100MG,URIDINE-5'-DIPHOSPHOGLUCOSE DISODIUM SAL,710,Molecular Prep & PCR,Molecular Reagents & Tools,C61,LR4,Biology
SIA-A2939-100G,AMMONIUM SULFATE BIOXTRA,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-A3648-100ML,(3-AMINOPROPYL)TRIETHOXYSILANE,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-A6625-10MG,ACETYLCHOLINE CHLORIDE,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-A8327-50ML,"ALBUMINA BOVINA EN SOLUCION ACUOSA, 30%,",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-A8978-200UL,ANTICUERPO MONOCLONAL ANTI-¿-AMILOIDA,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
SUP-C-141-1ML,CANNABIGEROL (CBG),535,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SUP-C-144-1ML,CANNABIDIOLIC ACID (CBDA),535,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-C1879-500G,CHOLINE CHLORIDE >= 98%,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-CAD4187-12EA,DEFLECTED POINT SEPTUM PENETRATION NEED&,781,Premier & Partnerships,Partners & Alliances,C15,LR4,Biology
SIA-D5130-10G,DIPHENYLTHIOCARBAZONE,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-DUO82049-4L,DUOLINK IS WASH BUF FLUORESCENCE,034,ELISAs & Specialty Assays,Protein & Pathway Analysis,C16,LR4,Biology
SIA-G2785-10MG,GLICITEINA,710,Molecular Prep & PCR,Molecular Reagents & Tools,C61,LR4,Biology
SIA-G7021-100G,"D-(+)-GLUCOSE, POWDER, BIOREAGENT, SUITA",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-H8041-10UG,"HUMANKINE INTERLEUKIN-23 HUMAN, RECOMB&",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-H8283-100MG,HEMOCYANIN FROM KEYHOLE LIMPETS,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-I202-500G,"IMIDAZOLE, REAGENTPLUS, 99%",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-M3148-100ML,"2-MERCAPTOETHANOL, FOR MOLECULAR BIOLOG&",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-M3148-25ML,"2-MERCAPTOETHANOL, FOR MOLECULAR BIOLOG&",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-N3755-200UN,NUCLEASE MICROCOCCAL FROM*STAPHYLOCOCCUS,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-P0657-5G,O-PHTHALDIALDEHYDE,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-P9187-5SET,O-PHENYLENEDIAMINE DIHYDROCHLORIDE,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-R1153-1MG,RIBONUCLEASE B PROTEOMICS GRADE,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-RAB0246-1KT,RAT IL-10 ELISA KIT,034,ELISAs & Specialty Assays,Protein & Pathway Analysis,C16,LR4,Biology
SIA-S7010-250G,SPAN(R) 60,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-SL2-100ML,"SIGMACOTE(R), SILICONIZING REAGENT FOR G",790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-U5378-100G,UREA MOLECULAR BIOLOGY REAGENT,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
70954-3,"Rosetta™(DE3) Competent Cell 0,4 ML",710,Molecular Prep & PCR,Molecular Reagents & Tools,C61,LR4,Biology
71508-3,"D-Tube™ Dialyzer Maxi, MWCO 1PC X 1SET",687,Concentration & Separation,Molecular Reagents & Tools,C61,LR4,Biology
SIA-W1628-1MG,WORTMANNIN FROM PENICILLIUM FUNICULOSUM,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-W509647-100G,"CARYOPHYLLENE OXIDE, >=95%",054,Synthetics - F&F,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
101040.1000,2-PROPANOL GRADIENT GRADE FOR LIQUID CHR,526,Solvents Instrumental Analysis,Analytical Chemistry & Solvents,C45,LR2,Chemistry
104885.0500,POTASSIUM HYDROGEN SULFATE FOR ANALYSIS,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
119806.0100,ZINC STANDARD SOLUTION TRACEABLE TO SRM,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
188052.0010,WATER STANDARD 1% STANDARD FOR VOLUMETR,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
820931.1000,1-OCTANOL FOR SYNTHESIS 1 L,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-09735-50G,AMMONIUM FORMATE,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-298107-425MG,"Platinum, gauze, 52 mesh, 99.9% metals b",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
102753.0250,COPPER(II) NITRATE TRIHYDRATE FOR ANALYS,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
106649.1000,SODIUM SULFATE ANHYDROUS FOR ANALYSIS,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
107293.0100,"4-AMINO-2,3-DIMETHYL-1-PHENYL-3-PYRAZOLI",529,Mobile and Photometry Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
108603.1000,TRITON X-100 1 L,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
109093.0001,AFB-Fluor 6 X 500 ML,649,H & H - Blue,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
117922.0001,PERACETIC ACID TEST 0 - 500 - 1000 - 150,519,Rapid Chemical Testing,Analytical Chemistry & Solvents,C45,LR2,Chemistry
119770.0500,ALUMINIUM STANDARD SOLUTION 500 ML,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
119778.0500,CALCIUM STANDARD SOLUTION 500 ML,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
