Record Id,Account Segmentation Name,Account Segmentation Owner.id,Account Segmentation Owner,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Last Activity Time,Currency,Tag,Unsubscribed Mode,Unsubscribed Time,Is Uni?,Department (ภาควิชา),Faculty (คณะ),Products,Account Code,Original Account Record.id,Original Account Record,Note,Business Sector,Activities,Secondary Industry,Primary Industry,Locked,Website,Winspeed CUSTID,Connected To.module,Connected To.id
zcrm_4312195000052702134,บริษัท ไดน่า ฟลูอิด จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-DNF,zcrm_4312195000032673219,บริษัท ไดน่า ฟลูอิด จำกัด,"ติดตั้งระบบบำบัดน้ำเสีย,เคมีบำบัดน้ำเสีย,วิเคราะห์น้ำเสีย",เอกชน,,,Waste management,false,https://www.dynafluid.co.th/,152046,,
zcrm_4312195000052702135,บริษัท สยาม เฮอเบิล เทค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-SHB,zcrm_4312195000032658001,บริษัท สยาม เฮอเบิล เทค จำกัด,สารสกัดสมุนไพร กัญชง กัญชา,เอกชน,,,Cosmetic,false,https://siamherbaltech.com/th/products-services/,152045,,
zcrm_4312195000052702136,บริษัท หนองบัว แดรี่ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Milk,ZH-NBDR,zcrm_4312195000032255500,บริษัท หนองบัว แดรี่ จำกัด,น้ำนมดิบและน้ำนมสด,เอกชน,Manufacturing,Milk,Food and Beverage,false,,152042,,
zcrm_4312195000052702137,"ST Lab Co.,LTD.",zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-DL-ST008,zcrm_4312195000031769739,บริษัท เอสที แล็บ จำกัด,"oxygen gas control device, chemical analysis system",เอกชน,,,Lab equipment manufacturer,false,http://www.stlab.co.jp/stlab_hp/english/e_sihinjouhou/e_seihinjouhou.htm,152041,,
zcrm_4312195000052702138,บริษัท ฟูจิ ซีล แพคเกจจิ้ง (ประเทศไทย) จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Mechanical parts,ZH-FJS,zcrm_4312195000031769564,บริษัท ฟูจิ ซีล แพคเกจจิ้ง (ประเทศไทย) จำกัด,"seals,o-ring",เอกชน,,Maintenance,Manufacturing,false,https://www.fuji-seal.com/th/about-us/,152040,,
zcrm_4312195000052702139,บริษัท สเปกตรัม ไซเอนติฟิค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-DL-SP007,zcrm_4312195000031717039,บริษัท สเปกตรัม ไซเอนติฟิค จำกัด,"เครื่องมือวิทยาศาสตร์,เครื่องแก้วทดลอง",เอกชน,Distribution,,Scientific Distributor,false,http://www.spectrum.co.th/%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%A3%E0%B8%B2-19953.page,152039,,
zcrm_4312195000052702140,Anivet Medical Supplies,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-ANI,zcrm_4312195000031628556,บริษัท แอนิเว็ท เมดิคอล ซัพพลาย จำกัด,"เครื่องมือสัตวแพทย์,อาหารสัตว์",เอกชน,Distribution,,Scientific Distributor,false,https://anivet-medical-supplies.business.site/,152038,,
zcrm_4312195000052702141,กรมวิทยาศาสตร์การแพทย์ สำนักรังสีและเครื่องมือแพทย์,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Medical,ZH-DMSC-BRMD,zcrm_4312195000030963356,สำนักรังสีและเครื่องมือแพทย์ กรมวิทยาศาสตร์การแพทย์,เครื่องมือแพทย์,ราชการ,Lab Service,Lab service,Lab service,false,,152037,,
zcrm_4312195000052702142,DEJINCHAN,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,"wire,solar cell",ZH-DJC,zcrm_4312195000030719262,บริษัท เต๋อจิ้นชาง ออปโตอิเล็กทรอนิกส์ เทคโนโลยี (ประเทศไทย) จำกัด,"junction box for solar cell, aluminium cell, copper wire",เอกชน,,,Electrical Equipment,false,http://www.th-djc.com/index.php/en/,152036,,
zcrm_4312195000052702143,บริษัท ไบโอดีไซน์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-DL-BO008,zcrm_4312195000030587056,บริษัท ไบโอดีไซน์ จำกัด,QIAGEN distributor focused on molecular biology,เอกชน,Distribution,,Scientific Distributor,false,https://biodesign.co.th/aboutus/index,152035,,
zcrm_4312195000052702144,บริษัท เอ็มเอสพีไอ อินดัสเตรียล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-MSPI,zcrm_4312195000030199211,บริษัท เอ็มเอสพีไอ อินดัสเตรียล จำกัด,ผลิตและจำหน่ายสีและอุปกรณ์ซิลส์สกรีน,เอกชน,Manufacturing,,Chemical manufacturer,false,,152031,,
zcrm_4312195000052702145,"Glow SPP 2 Co., Ltd.",zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Electricity,ZH-PTT-GSPP2,zcrm_4312195000030195568,"Glow SPP 2 Co., Ltd.","<part of glow group > supply electricity, steam. The Glow SPP 2/ Glow SPP 3 plant is a hybrid natural gas and coal-fired",เอกชน,Manufacturing,Electricity,Energy,false,https://www.glow.co.th/en/our-business/business-lines/independent-power-producer/201/gheco-one,152034,,
zcrm_4312195000052702146,บริษัท ไชโย(1595)แมเนจเม้นท์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Milk,ZH-CHI,zcrm_4312195000030153271,บริษัท ไชโย(1595)แมเนจเม้นท์ จำกัด,ผลิตน้ำนมดื่ม,เอกชน,Manufacturing,Milk,Food and Beverage,false,,152030,,
zcrm_4312195000052702147,บริษัท ฮอลลีวู้ด อินเตอร์เนชั่นแนล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-HWI,zcrm_4312195000029948256,บริษัท ฮอลลีวู้ด อินเตอร์เนชั่นแนล จำกัด,"เครื่องมือวัดทางแพทย์,วิทยาศาสตร์,อุตสาหกรรม,เซอร์เวย์",เอกชน,Distribution,,Scientific Distributor,false,https://www.hollywood.co.th/services,152029,,
zcrm_4312195000052702148,บริษัท สมาร์ท เอ็นเนอร์ยี่ (ไทยแลนด์) จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Solar cell,ZH-DL-SM002,zcrm_4312195000029940383,บริษัท สมาร์ท เอ็นเนอร์ยี่ (ไทยแลนด์) จำกัด,ติดตั้งโซล่าเซลล์,เอกชน,Manufacturing,Solar cell,Energy,false,https://www.smartenergythailand.co.th/,152028,,
zcrm_4312195000052702149,บริษัท อินเมด โซลูชั่น จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-DL-IM002,zcrm_4312195000029721884,บริษัท อินเมด โซลูชั่น จำกัด,"เครื่องมือวัดทางวิทยาศาสตร์,อุตสาหกรรม",เอกชน,Distribution,,Scientific Distributor,false,http://www.inmedsolutions.com/about/,152027,,
zcrm_4312195000052702150,บริษัท โกลด์สตาร์เมททอล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Aluminum,ZH-GSM,zcrm_4312195000029599792,บริษัท โกลด์สตาร์เมททอล จำกัด,ผลิตและจำหน่ายสินค้าก่อสร้างอลูมิเนียม เช่น หน้าต่าง ประตู,เอกชน,Manufacturing,Steel,Building and Construction,false,https://www.goldstarmetal.com/,152026,,
zcrm_4312195000052702151,บริษัท เอนจินไลฟ์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-ENG,zcrm_4312195000029475301,บริษัท เอนจินไลฟ์ จำกัด,research thai silk protein as drug/vaccine controlled,เอกชน,,Medical,Healthcare,false,https://www.enginelife.co.th/about-us/,152025,,
zcrm_4312195000052702152,บริษัท ไทยเบนกัน จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Mechanical parts,ZH-TBK,zcrm_4312195000029207355,บริษัท ไทยเบนกัน จำกัด,"budweld fitting, piping in industry such as oil refinery",เอกชน,Manufacturing,Maintenance,Manufacturing,false,https://thaibenkan.co.th/,152024,,
zcrm_4312195000052702153,Guardian Industries,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Glass,ZH-GDI,zcrm_4312195000029080613,บริษัท การ์เดียนอินดัสทรีส์ คอร์ป จำกัด,"กระจกโฟลต,กระจกแปรรูป",เอกชน,Manufacturing,Glass,Building and Construction,false,http://www.guardian-thailand.com/th/index.asp,152023,,
zcrm_4312195000052702154,บริษัท โรงพยาบาลศรีราชานคร จำกัด (มหาชน),zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-BAK-SRHP,zcrm_4312195000028148001,บริษัท โรงพยาบาลศรีราชานคร จำกัด (มหาชน),,เอกชน,,,Hospital,false,,152016,,
zcrm_4312195000052702155,KUK Coils,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,transformer,ZH-KCO,zcrm_4312195000027881203,บริษัท กุ๊ก คอยส์ (ประเทศไทย) จำกัด,"coils manufacturer e.g. transformer coils, assemble PCB",เอกชน,,,Electrical Equipment,false,https://www.kukcoils.com/,152015,,
zcrm_4312195000052702156,บริษัท จีน่า เฟอร์ทิลิตี้ เวลล์เนส จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,Fertility,ZH-GNF,zcrm_4312195000027881001,บริษัท จีน่า เฟอร์ทิลิตี้ เวลล์เนส จำกัด,fertility clinic,เอกชน,Beauty clinic,Clinic,Cosmetic,false,http://ginafertilitystudio.com/about/,152014,,
zcrm_4312195000052702157,UBE Chemical (Asia) Public Company Limited.,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:50,2023-03-16 14:21:50,,THB,,,,false,,,,ZH-UBE-CA,zcrm_4312195000027792330,UBE Chemical (Asia) Public Company Limited.,"UBE groups do ammonium sulfate, fine chemical, polyamide, synthetic rubber",เอกชน,Manufacturing,,Chemical manufacturer,false,https://www.ube.co.th/,152013,,
